Word	Mystery	Romance	Short	Sci	Family	Horror	Thriller	Sport	Crime	Drama	Fantasy	Western	Animation	Music	Adventure	Action	Comedy	Documentary	Musical	Biography	History
blossom	0.05369635091699755	0.11060692002268861	0.006239364719228586	0.048780487804878044	0.0032142181886935144	0.09018718094157684	0.03686897334089619	0.004159576479485726	0.12251843448667046	0.10985063339005485	0.09982983550765738	0.004915863112119494	0.05369635091699755	0.04178483645301569	0.11703535640007565	9.67452478886385	0.21648704859141613	0.0011344299489506524	0.004915863112119494	0.036679901682737756	0.024957458876914345
blue	0.05369635091699755	0.11060692002268861	0.006239364719228586	0.048780487804878044	0.0032142181886935144	0.09018718094157684	0.03686897334089619	0.004159576479485726	0.12251843448667046	0.10985063339005485	3.218516704194527	0.004915863112119494	0.05369635091699755	0.04178483645301569	2.5812249094426174	0.14577424844015882	0.21648704859141613	0.0011344299489506524	0.004915863112119494	0.036679901682737756	0.024957458876914345
body	0.2147854036679902	1.7939946316577058	0.024957458876914345	0.19512195121951217	0.012856872754774058	0.36074872376630734	0.14747589336358477	0.016638305917942905	0.49007373794668185	0.4394025335602194	0.3993193420306295	0.019663452448477975	0.2147854036679902	0.16713934581206277	0.4681414256003026	7.445180867517662	0.25226551605416536	0.0045377197958026095	0.019663452448477975	0.14671960673095102	0.09982983550765738
bond	0.2147854036679902	0.44242768009075445	0.024957458876914345	0.19512195121951217	0.012856872754774058	0.36074872376630734	43.03294597883366	0.016638305917942905	0.49007373794668185	0.4394025335602194	0.3993193420306295	0.019663452448477975	0.2147854036679902	0.16713934581206277	0.4681414256003026	7.445180867517662	0.8659481943656645	0.0045377197958026095	0.019663452448477975	0.14671960673095102	0.09982983550765738
bondurant	0.12081678956324447	0.24886557005104934	0.014038570618264322	0.10975609756097561	0.007231990924560408	0.20292115711854797	0.08295519001701646	0.00935904707884288	26.923814625743155	0.24716392512762336	0.22461712989222915	0.01106069200226886	0.12081678956324447	0.0940158820192853	0.26332955190017016	0.3279920589903573	0.48709585933068633	0.0025524673851389677	0.01106069200226886	0.08252977878615995	0.05615428247305729
bones	0.013424087729249388	0.027651730005672153	0.0015598411798071466	0.012195121951219511	0.0008035545471733786	0.02254679523539421	0.009217243335224048	0.0010398941198714315	0.030629608621667616	0.027462658347513713	0.024957458876914345	0.0012289657780298734	7.623752726226902	0.010446209113253923	0.02925883910001891	0.036443562110039705	0.05412176214785403	0.0002836074872376631	0.0012289657780298734	0.009169975420684439	0.006239364719228586
bonham	0.05369635091699755	0.11060692002268861	0.006239364719228586	0.048780487804878044	0.0032142181886935144	3.6848762095928698	0.03686897334089619	0.004159576479485726	0.12251843448667046	0.10985063339005485	0.09982983550765738	0.004915863112119494	0.05369635091699755	0.04178483645301569	0.11703535640007565	0.14577424844015882	0.9361377036132504	0.0011344299489506524	0.004915863112119494	0.036679901682737756	0.024957458876914345
book	26.77691674722184	0.6912932501418037	0.03899602949517868	0.3048780487804878	0.020088863679334466	13.609092662156693	8.951798604748124	0.025997352996785784	0.7657402155416903	0.6865664586878427	0.6239364719228588	0.030724144450746838	0.33560219323123464	0.2611552278313481	0.7314709775004727	0.9110890527509926	1.353044053696351	0.007090187180941577	0.030724144450746838	0.229249385517111	0.1559841179807147
bookie	0.12081678956324447	2.2670991882846674	0.014038570618264322	0.10975609756097561	0.007231990924560408	0.20292115711854797	0.08295519001701646	0.00935904707884288	0.2756664775950085	2.2930618023508016	0.22461712989222915	0.01106069200226886	0.12081678956324447	0.0940158820192853	0.26332955190017016	0.3279920589903573	0.5400798476858537	0.0025524673851389677	0.01106069200226886	0.08252977878615995	0.05615428247305729
bootlegging	0.013424087729249388	0.027651730005672153	0.0015598411798071466	0.012195121951219511	0.0008035545471733786	0.02254679523539421	0.009217243335224048	0.0010398941198714315	2.9915349584159068	0.027462658347513713	0.024957458876914345	0.0012289657780298734	0.013424087729249388	0.010446209113253923	0.02925883910001891	0.036443562110039705	0.05412176214785403	0.0002836074872376631	0.0012289657780298734	0.009169975420684439	0.006239364719228586
borderland	0.12081678956324447	0.24886557005104934	0.014038570618264322	7.220867208672087	0.007231990924560408	0.20292115711854797	0.08295519001701646	0.00935904707884288	0.2756664775950085	0.24716392512762336	2.6766373319124317	0.01106069200226886	0.12081678956324447	0.0940158820192853	0.26332955190017016	0.3279920589903573	0.48709585933068633	0.0025524673851389677	0.01106069200226886	10.199368266758668	0.05615428247305729
borderlines	0.12081678956324447	0.24886557005104934	0.014038570618264322	7.220867208672087	0.007231990924560408	0.20292115711854797	0.08295519001701646	0.00935904707884288	0.2756664775950085	0.24716392512762336	2.6766373319124317	0.01106069200226886	0.12081678956324447	0.0940158820192853	0.26332955190017016	0.3279920589903573	0.48709585933068633	0.0025524673851389677	0.01106069200226886	10.199368266758668	0.05615428247305729
borgens	0.2147854036679902	11.182028819691894	0.024957458876914345	0.19512195121951217	0.012856872754774058	0.36074872376630734	0.14747589336358477	0.016638305917942905	0.49007373794668185	0.4394025335602194	0.3993193420306295	0.019663452448477975	0.2147854036679902	0.16713934581206277	0.4681414256003026	0.5830969937606353	3.7445508144530018	0.0045377197958026095	0.019663452448477975	0.14671960673095102	0.09982983550765738
boring	0.12081678956324447	0.24886557005104934	0.014038570618264322	0.10975609756097561	0.007231990924560408	0.20292115711854797	0.08295519001701646	0.00935904707884288	1.903238494055914	2.2930618023508016	0.22461712989222915	0.01106069200226886	0.12081678956324447	0.0940158820192853	0.26332955190017016	1.3768463607629473	0.48709585933068633	0.0025524673851389677	0.01106069200226886	0.08252977878615995	0.05615428247305729
born	0.12081678956324447	0.24886557005104934	0.014038570618264322	7.220867208672087	0.007231990924560408	0.20292115711854797	0.08295519001701646	0.00935904707884288	0.2756664775950085	0.24716392512762336	2.6766373319124317	0.01106069200226886	0.12081678956324447	0.0940158820192853	0.26332955190017016	0.3279920589903573	0.48709585933068633	0.0025524673851389677	0.01106069200226886	10.199368266758668	0.05615428247305729
boss	0.013424087729249388	0.027651730005672153	0.0015598411798071466	0.012195121951219511	0.0008035545471733786	0.02254679523539421	0.009217243335224048	0.0010398941198714315	0.030629608621667616	0.027462658347513713	0.024957458876914345	0.0012289657780298734	0.013424087729249388	0.010446209113253923	0.02925883910001891	0.036443562110039705	1.440439083836355	0.0002836074872376631	0.0012289657780298734	0.009169975420684439	0.006239364719228586
bosses	0.33560219323123464	0.6912932501418037	0.03899602949517868	6.082655826558266	0.020088863679334466	0.5636698808848554	0.2304310833806012	0.025997352996785784	8.609361614718646	0.6865664586878427	0.6239364719228588	0.030724144450746838	0.33560219323123464	0.2611552278313481	0.7314709775004727	0.6266100211902491	1.353044053696351	0.007090187180941577	0.030724144450746838	9.012754540156285	0.1559841179807147
botanist	0.013424087729249388	0.027651730005672153	0.0015598411798071466	0.012195121951219511	0.0008035545471733786	0.02254679523539421	0.009217243335224048	0.0010398941198714315	2.9915349584159068	0.027462658347513713	0.024957458876914345	0.0012289657780298734	0.013424087729249388	0.010446209113253923	0.02925883910001891	0.036443562110039705	0.05412176214785403	0.0002836074872376631	0.0012289657780298734	0.009169975420684439	0.006239364719228586
bouchard	0.05369635091699755	0.11060692002268861	0.006239364719228586	0.048780487804878044	0.0032142181886935144	3.6848762095928698	0.03686897334089619	0.004159576479485726	0.12251843448667046	0.10985063339005485	0.09982983550765738	0.004915863112119494	0.05369635091699755	0.04178483645301569	0.11703535640007565	0.14577424844015882	0.9361377036132504	0.0011344299489506524	0.004915863112119494	0.036679901682737756	0.024957458876914345
bounty	0.013424087729249388	0.027651730005672153	0.0015598411798071466	0.012195121951219511	0.0008035545471733786	0.02254679523539421	0.009217243335224048	0.0010398941198714315	0.030629608621667616	0.027462658347513713	0.024957458876914345	89.74481870936778	0.013424087729249388	0.010446209113253923	0.02925883910001891	0.036443562110039705	0.05412176214785403	0.0002836074872376631	0.0012289657780298734	0.009169975420684439	0.006239364719228586
boy	0.4832671582529779	0.9954622802041974	0.05615428247305729	0.43902439024390244	0.028927963698241632	0.8116846284741919	0.3318207600680658	0.03743618831537152	1.102665910380034	1.034553577733672	1.3504887215891186	0.04424276800907544	0.4832671582529779	0.3760635280771412	8.243409753104181	0.36082253773401923	0.0013674256779127147	0.01020986954055587	0.04424276800907544	0.3301191151446398	0.22461712989222915
boys	0.013424087729249388	0.027651730005672153	0.0015598411798071466	0.012195121951219511	0.0008035545471733786	0.02254679523539421	0.009217243335224048	0.0010398941198714315	2.9915349584159068	0.027462658347513713	0.024957458876914345	0.0012289657780298734	0.013424087729249388	0.010446209113253923	0.02925883910001891	0.036443562110039705	0.05412176214785403	0.0002836074872376631	0.0012289657780298734	0.009169975420684439	0.006239364719228586
bradley	0.013424087729249388	0.027651730005672153	0.0015598411798071466	0.012195121951219511	0.0008035545471733786	0.02254679523539421	0.009217243335224048	0.0010398941198714315	2.9915349584159068	0.027462658347513713	0.024957458876914345	0.0012289657780298734	0.013424087729249388	0.010446209113253923	0.02925883910001891	0.036443562110039705	0.05412176214785403	0.0002836074872376631	0.0012289657780298734	0.009169975420684439	0.006239364719228586
brass	0.05369635091699755	0.11060692002268861	0.006239364719228586	0.048780487804878044	0.0032142181886935144	0.09018718094157684	0.03686897334089619	0.004159576479485726	0.12251843448667046	0.10985063339005485	0.09982983550765738	0.004915863112119494	0.05369635091699755	0.04178483645301569	0.11703535640007565	9.67452478886385	0.21648704859141613	0.0011344299489506524	0.004915863112119494	0.036679901682737756	0.024957458876914345
break	0.4832671582529779	0.9954622802041974	0.05615428247305729	0.43902439024390244	0.028927963698241632	0.8116846284741919	0.3318207600680658	0.03743618831537152	7.612953976223656	9.172247209403206	0.8984685195689166	0.04424276800907544	0.4832671582529779	0.3760635280771412	1.0533182076006806	5.507385443051789	1.9483834373227453	0.01020986954055587	0.04424276800907544	0.3301191151446398	0.22461712989222915
breaking	0.05369635091699755	0.11060692002268861	0.006239364719228586	0.048780487804878044	0.0032142181886935144	3.6848762095928698	0.03686897334089619	0.004159576479485726	0.12251843448667046	0.10985063339005485	0.09982983550765738	0.004915863112119494	0.05369635091699755	0.04178483645301569	0.11703535640007565	0.14577424844015882	0.9361377036132504	0.0011344299489506524	0.004915863112119494	0.036679901682737756	0.024957458876914345
breaks	0.2147854036679902	1.7939946316577058	0.024957458876914345	0.19512195121951217	0.012856872754774058	0.36074872376630734	0.14747589336358477	0.016638305917942905	0.49007373794668185	1.8186337441167306	0.3993193420306295	0.019663452448477975	0.2147854036679902	8.136973433293209	0.4681414256003026	0.5830969937606353	0.8659481943656645	0.0045377197958026095	87.76325319603824	0.14671960673095102	0.09982983550765738
bribe	0.013424087729249388	0.027651730005672153	0.0015598411798071466	0.012195121951219511	0.0008035545471733786	0.02254679523539421	0.009217243335224048	0.0010398941198714315	2.9915349584159068	0.027462658347513713	0.024957458876914345	0.0012289657780298734	0.013424087729249388	0.010446209113253923	0.02925883910001891	0.036443562110039705	0.05412176214785403	0.0002836074872376631	0.0012289657780298734	0.009169975420684439	0.006239364719228586
brief	0.05369635091699755	0.11060692002268861	0.006239364719228586	0.048780487804878044	0.0032142181886935144	0.09018718094157684	0.03686897334089619	0.004159576479485726	0.12251843448667046	0.10985063339005485	0.09982983550765738	0.004915863112119494	0.05369635091699755	9.344952257267495	0.11703535640007565	0.14577424844015882	0.9361377036132504	0.0011344299489506524	0.004915863112119494	0.036679901682737756	0.024957458876914345
briefcase	0.12081678956324447	0.24886557005104934	0.014038570618264322	0.10975609756097561	0.007231990924560408	0.20292115711854797	0.08295519001701646	0.00935904707884288	0.2756664775950085	0.24716392512762336	2.6766373319124317	0.01106069200226886	0.12081678956324447	0.0940158820192853	2.0608524382760454	1.3768463607629473	0.48709585933068633	0.0025524673851389677	0.01106069200226886	0.08252977878615995	0.05615428247305729
bring	0.2147854036679902	1.7939946316577058	0.024957458876914345	0.19512195121951217	0.012856872754774058	0.36074872376630734	0.14747589336358477	0.016638305917942905	0.49007373794668185	1.8186337441167306	2.1846728773841657	0.019663452448477975	0.2147854036679902	0.16713934581206277	0.4681414256003026	0.9652846288665584	0.8659481943656645	0.0045377197958026095	0.019663452448477975	0.14671960673095102	0.09982983550765738
bringing	0.2147854036679902	0.44242768009075445	0.024957458876914345	0.19512195121951217	0.012856872754774058	0.36074872376630734	0.14747589336358477	0.016638305917942905	0.49007373794668185	0.4394025335602194	2.1846728773841657	0.019663452448477975	5.8251140421656435	0.16713934581206277	0.4681414256003026	0.5830969937606353	0.25226551605416536	0.0045377197958026095	0.019663452448477975	9.596891428036793	0.09982983550765738
brit	0.12081678956324447	0.24886557005104934	0.014038570618264322	0.10975609756097561	0.007231990924560408	0.20292115711854797	0.08295519001701646	0.00935904707884288	1.903238494055914	2.2930618023508016	0.22461712989222915	0.01106069200226886	0.12081678956324447	0.0940158820192853	0.26332955190017016	1.3768463607629473	0.48709585933068633	0.0025524673851389677	0.01106069200226886	0.08252977878615995	0.05615428247305729
